"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9498","User cancels checkout and is redirected to the inventory dashboard","","Thu Jan 02 19:34:41 GMT 2025","failed","Thu Jan 02 19:34:50 GMT 2025","","sourceDemo Checkout Cancel Button","sourceDemo Checkout Cancel Button","User cancels checkout and is redirected to the inventory dashboard"
"","183","Adding book with invalid data","","Thu Jan 02 19:35:23 GMT 2025","passed","Thu Jan 02 19:35:23 GMT 2025","","API Testing to Invalid Type Data","API Testing to Invalid Type Data","Adding book with invalid data"
"","280","Valid login with user credentials","","Thu Jan 02 19:33:57 GMT 2025","passed","Thu Jan 02 19:33:57 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","143","Invalid login with admin credentials","","Thu Jan 02 19:33:57 GMT 2025","passed","Thu Jan 02 19:33:57 GMT 2025","","API Testing for Login User","API Testing for Login User","Invalid login with admin credentials"
"","4168","Verify Add to Cart and Remove functionality directly from the dashboard","","Thu Jan 02 19:36:32 GMT 2025","passed","Thu Jan 02 19:36:36 GMT 2025","","sourceDemo RemoveItem Feature","sourceDemo RemoveItem Feature","Verify Add to Cart and Remove functionality directly from the dashboard"
"","275","Insert Integer value for author when inserting new book using POST request","","Thu Jan 02 19:36:27 GMT 2025","broken","Thu Jan 02 19:36:28 GMT 2025","","API Testing to Insert Invalid Books Data","API Testing to Insert Invalid Books Data","Insert Integer value for author when inserting new book using POST request"
"","4593","User should be able to add and remove a specific item from the cart","","Thu Jan 02 19:35:45 GMT 2025","passed","Thu Jan 02 19:35:50 GMT 2025","","sourceDemo Item Remove from Cart Feature","sourceDemo Item Remove from Cart Feature","User should be able to add and remove a specific item from the cart"
"","497","Attempt to delete a book without proper authorization","","Thu Jan 02 19:34:08 GMT 2025","broken","Thu Jan 02 19:34:09 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book without proper authorization"
"","4414","User should be able to log in using valid credentials and add an item to the cart","","Thu Jan 02 19:35:03 GMT 2025","passed","Thu Jan 02 19:35:08 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","User should be able to log in using valid credentials and add an item to the cart"
"","7870","Verify that clicking on a product image navigates to the item detail page","","Thu Jan 02 19:36:11 GMT 2025","failed","Thu Jan 02 19:36:18 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","Verify that clicking on a product image navigates to the item detail page"
"","359","Insert Integer value for title when inserting new book using POST request","","Thu Jan 02 19:36:27 GMT 2025","broken","Thu Jan 02 19:36:27 GMT 2025","","API Testing to Insert Invalid Books Data","API Testing to Insert Invalid Books Data","Insert Integer value for title when inserting new book using POST request"
"","3881","Verify filtering by Name (A to Z)","","Thu Jan 02 19:35:12 GMT 2025","passed","Thu Jan 02 19:35:16 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (A to Z)"
"","5491","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Thu Jan 02 19:35:27 GMT 2025","passed","Thu Jan 02 19:35:33 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","1040","Verify filtering by Price (Low to High)","","Thu Jan 02 19:35:17 GMT 2025","passed","Thu Jan 02 19:35:18 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (Low to High)"
"","4480","user should be able to login using Valid Credentials","","Thu Jan 02 19:35:37 GMT 2025","passed","Thu Jan 02 19:35:41 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","user should be able to login using Valid Credentials"
"","8331","Verify the ""Back to products"" option on the item's new page","","Thu Jan 02 19:36:47 GMT 2025","failed","Thu Jan 02 19:36:56 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","Verify the ""Back to products"" option on the item's new page"
"","306","Insert Empty value for id","","Thu Jan 02 19:36:23 GMT 2025","failed","Thu Jan 02 19:36:23 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","Insert Empty value for id"
"","447","Successfully retrieve a book by valid ID","","Thu Jan 02 19:34:18 GMT 2025","failed","Thu Jan 02 19:34:18 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","Successfully retrieve a book by valid ID"
"","1095","Verify filtering by Name (Z to A)","","Thu Jan 02 19:35:16 GMT 2025","passed","Thu Jan 02 19:35:17 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (Z to A)"
"","3846","user should be able to login using Valid Credentials","","Thu Jan 02 19:35:54 GMT 2025","passed","Thu Jan 02 19:35:58 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","user should be able to login using Valid Credentials"
"","385","Adding book with missing data","","Thu Jan 02 19:34:03 GMT 2025","failed","Thu Jan 02 19:34:03 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Adding book with missing data"
"","4212","Verify that clicking on an item navigates to the item detail page","","Thu Jan 02 19:36:02 GMT 2025","passed","Thu Jan 02 19:36:06 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","Verify that clicking on an item navigates to the item detail page"
"","4347","Add item to cart and verify in cart page","","Thu Jan 02 19:34:32 GMT 2025","broken","Thu Jan 02 19:34:37 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","Add item to cart and verify in cart page"
"","329","Successfully delete a book by ID","","Thu Jan 02 19:34:08 GMT 2025","broken","Thu Jan 02 19:34:08 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Successfully delete a book by ID"
"","633","Successfully adding a new book","","Thu Jan 02 19:34:02 GMT 2025","failed","Thu Jan 02 19:34:03 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Successfully adding a new book"
"","148","Attempt to retrieve a book with an invalid ID","","Thu Jan 02 19:34:18 GMT 2025","passed","Thu Jan 02 19:34:18 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","Attempt to retrieve a book with an invalid ID"
"","343","Successfully updating a book's title and author","","Thu Jan 02 19:36:48 GMT 2025","failed","Thu Jan 02 19:36:49 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","Successfully updating a book's title and author"
"","393","Retrieve all books using GET request","","Thu Jan 02 19:34:13 GMT 2025","broken","Thu Jan 02 19:34:13 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","Retrieve all books using GET request"
