"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3884","A001-user should be able to login using Valid Credentials","","Fri Jan 03 16:27:18 GMT 2025","passed","Fri Jan 03 16:27:22 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","A001-user should be able to login using Valid Credentials"
"","424","A038-User retrieves a non-existent book","","Fri Jan 03 16:25:22 GMT 2025","failed","Fri Jan 03 16:25:23 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A038-User retrieves a non-existent book"
"","3930","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page","","Fri Jan 03 16:27:44 GMT 2025","passed","Fri Jan 03 16:27:48 GMT 2025","","Navigates to the item details page","Navigates to the item details page","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page"
"","344","A035-Admin retrieves a book by ID","","Fri Jan 03 16:25:21 GMT 2025","failed","Fri Jan 03 16:25:22 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A035-Admin retrieves a book by ID"
"","4454","A013-user should be able to login using Valid Credentials","","Fri Jan 03 16:25:54 GMT 2025","passed","Fri Jan 03 16:25:59 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A013-user should be able to login using Valid Credentials"
"","4368","A007-User should be able to log in using valid credentials and add an item to the cart","","Fri Jan 03 16:26:03 GMT 2025","passed","Fri Jan 03 16:26:07 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","A007-User should be able to log in using valid credentials and add an item to the cart"
"","355","A031-Insert Integer value for author when inserting new book using POST request","","Fri Jan 03 16:28:05 GMT 2025","failed","Fri Jan 03 16:28:05 GMT 2025","","API Testing to Insert Invalid Author Data","API Testing to Insert Invalid Author Data","A031-Insert Integer value for author when inserting new book using POST request"
"","4814","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page","","Fri Jan 03 16:25:27 GMT 2025","passed","Fri Jan 03 16:25:32 GMT 2025","","Add to Cart Feature in inventory page","Add to Cart Feature in inventory page","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page"
"","333","A032-Insert Empty value for id","","Fri Jan 03 16:28:01 GMT 2025","failed","Fri Jan 03 16:28:01 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","A032-Insert Empty value for id"
"","1039","Verify filtering by Price (High to Low)","","Fri Jan 03 16:26:22 GMT 2025","passed","Fri Jan 03 16:26:23 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","1408","A019-Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 16:28:21 GMT 2025","passed","Fri Jan 03 16:28:23 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A019-Add item to cart and then remove it to test if the item is removed from cart"
"","5440","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process.","","Fri Jan 03 16:26:38 GMT 2025","passed","Fri Jan 03 16:26:44 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process."
"","348","A030-User Adding book with missing data","","Fri Jan 03 16:25:06 GMT 2025","failed","Fri Jan 03 16:25:06 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A030-User Adding book with missing data"
"","1010","Verify filtering by Price (Low to High)","","Fri Jan 03 16:26:20 GMT 2025","passed","Fri Jan 03 16:26:22 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (Low to High)"
"","154","Invalid login with admin credentials","","Fri Jan 03 16:24:59 GMT 2025","passed","Fri Jan 03 16:24:59 GMT 2025","","API Testing for Login User","API Testing for Login User","Invalid login with admin credentials"
"","136","A045-Attempt to delete a book with an invalid ID format as admin","","Fri Jan 03 16:26:11 GMT 2025","passed","Fri Jan 03 16:26:11 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A045-Attempt to delete a book with an invalid ID format as admin"
"","264","Valid login with user credentials","","Fri Jan 03 16:24:59 GMT 2025","passed","Fri Jan 03 16:24:59 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","115","A040-User is not authenticated when updating a book","","Fri Jan 03 16:28:27 GMT 2025","passed","Fri Jan 03 16:28:27 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A040-User is not authenticated when updating a book"
