"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","394","User retrieves a book by ID","","Fri Jan 03 08:25:30 GMT 2025","failed","Fri Jan 03 08:25:30 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","User retrieves a book by ID"
"","320","Insert Integer value for author when inserting new book using POST request","","Fri Jan 03 08:27:29 GMT 2025","broken","Fri Jan 03 08:27:29 GMT 2025","","API Testing to Insert Invalid Books Data","API Testing to Insert Invalid Books Data","Insert Integer value for author when inserting new book using POST request"
"","161","Admin retrieves a non-existent book","","Fri Jan 03 08:25:30 GMT 2025","passed","Fri Jan 03 08:25:31 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","Admin retrieves a non-existent book"
"","293","Insert Empty value for id","","Fri Jan 03 08:27:24 GMT 2025","failed","Fri Jan 03 08:27:24 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","Insert Empty value for id"
"","3752","user should be able to login using Valid Credentials","","Fri Jan 03 08:27:00 GMT 2025","passed","Fri Jan 03 08:27:04 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","user should be able to login using Valid Credentials"
"","1054","Verify filtering by Price (High to Low)","","Fri Jan 03 08:26:25 GMT 2025","passed","Fri Jan 03 08:26:26 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","358","Admin Adding book with missing data","","Fri Jan 03 08:25:15 GMT 2025","failed","Fri Jan 03 08:25:16 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Admin Adding book with missing data"
"","4206","User should be able to add and remove a specific item from the cart","","Fri Jan 03 08:26:52 GMT 2025","passed","Fri Jan 03 08:26:56 GMT 2025","","sourceDemo Item Remove from Cart Feature","sourceDemo Item Remove from Cart Feature","User should be able to add and remove a specific item from the cart"
"","146","Valid login with user credentials","","Fri Jan 03 08:25:09 GMT 2025","passed","Fri Jan 03 08:25:09 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","4208","Verify the ""Back to products"" option on the item's new page","","Fri Jan 03 08:27:54 GMT 2025","passed","Fri Jan 03 08:27:58 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","Verify the ""Back to products"" option on the item's new page"
"","4013","Verify that clicking on an item navigates to the item detail page","","Fri Jan 03 08:27:08 GMT 2025","passed","Fri Jan 03 08:27:12 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","Verify that clicking on an item navigates to the item detail page"
"","403","Updating book with missing values","","Fri Jan 03 08:27:50 GMT 2025","failed","Fri Jan 03 08:27:51 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","Updating book with missing values"
"","4189","Verify Add to Cart and Remove functionality directly from the dashboard","","Fri Jan 03 08:27:33 GMT 2025","passed","Fri Jan 03 08:27:37 GMT 2025","","sourceDemo RemoveItem Feature","sourceDemo RemoveItem Feature","Verify Add to Cart and Remove functionality directly from the dashboard"
"","403","Admin successfully adds a new book","","Fri Jan 03 08:25:14 GMT 2025","passed","Fri Jan 03 08:25:14 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Admin successfully adds a new book"
"","366","Successfully updating a book's title and author","","Fri Jan 03 08:27:50 GMT 2025","failed","Fri Jan 03 08:27:50 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","Successfully updating a book's title and author"
"","4320","user should be able to login using Valid Credentials","","Fri Jan 03 08:26:43 GMT 2025","passed","Fri Jan 03 08:26:48 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","user should be able to login using Valid Credentials"
"","1085","Verify filtering by Name (Z to A)","","Fri Jan 03 08:26:23 GMT 2025","passed","Fri Jan 03 08:26:24 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (Z to A)"
"","142","Retrieve a list of books as a user","","Fri Jan 03 08:25:25 GMT 2025","passed","Fri Jan 03 08:25:25 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","Retrieve a list of books as a user"
"","481","Attempt to delete a book without proper authorization","","Fri Jan 03 08:25:20 GMT 2025","broken","Fri Jan 03 08:25:21 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book without proper authorization"
"","4330","User should be able to log in using valid credentials and add an item to the cart","","Fri Jan 03 08:26:10 GMT 2025","passed","Fri Jan 03 08:26:15 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","User should be able to log in using valid credentials and add an item to the cart"
"","164","User successfully adds a new book","","Fri Jan 03 08:25:15 GMT 2025","passed","Fri Jan 03 08:25:15 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","User successfully adds a new book"
"","1027","Verify filtering by Price (Low to High)","","Fri Jan 03 08:26:24 GMT 2025","passed","Fri Jan 03 08:26:25 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (Low to High)"
"","344","User retrieves a non-existent book","","Fri Jan 03 08:25:31 GMT 2025","failed","Fri Jan 03 08:25:31 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","User retrieves a non-existent book"
"","5527","User cancels checkout and is redirected to the inventory dashboard","","Fri Jan 03 08:25:52 GMT 2025","passed","Fri Jan 03 08:25:58 GMT 2025","","sourceDemo Checkout Cancel Button","sourceDemo Checkout Cancel Button","User cancels checkout and is redirected to the inventory dashboard"
"","5375","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 08:26:34 GMT 2025","passed","Fri Jan 03 08:26:39 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","354","User Adding book with missing data","","Fri Jan 03 08:25:15 GMT 2025","failed","Fri Jan 03 08:25:15 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","User Adding book with missing data"
"","3753","Verify filtering by Name (A to Z)","","Fri Jan 03 08:26:19 GMT 2025","passed","Fri Jan 03 08:26:23 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (A to Z)"
"","134","Invalid login with admin credentials","","Fri Jan 03 08:25:09 GMT 2025","passed","Fri Jan 03 08:25:09 GMT 2025","","API Testing for Login User","API Testing for Login User","Invalid login with admin credentials"
"","323","Admin retrieves a book by ID","","Fri Jan 03 08:25:30 GMT 2025","failed","Fri Jan 03 08:25:30 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","Admin retrieves a book by ID"
"","4374","Add item to cart and verify in cart page","","Fri Jan 03 08:25:44 GMT 2025","passed","Fri Jan 03 08:25:48 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","Add item to cart and verify in cart page"
"","4421","Add item to cart and then remove it","","Fri Jan 03 08:27:41 GMT 2025","passed","Fri Jan 03 08:27:46 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","Add item to cart and then remove it"
"","3978","Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 08:27:16 GMT 2025","passed","Fri Jan 03 08:27:20 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","Verify that clicking on a product image navigates to the item detail page"
"","229","Retrieve a list of books as an admin","","Fri Jan 03 08:25:25 GMT 2025","passed","Fri Jan 03 08:25:25 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","Retrieve a list of books as an admin"
"","354","Successfully delete a book by ID","","Fri Jan 03 08:25:20 GMT 2025","broken","Fri Jan 03 08:25:20 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Successfully delete a book by ID"
"","330","Attempt to delete a book with a non-existence ID","","Fri Jan 03 08:25:20 GMT 2025","broken","Fri Jan 03 08:25:20 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book with a non-existence ID"
