"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","401","A028-User successfully adds a new book","","Fri Jan 03 13:26:10 GMT 2025","failed","Fri Jan 03 13:26:10 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A028-User successfully adds a new book"
"","4080","A014-Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 13:28:02 GMT 2025","passed","Fri Jan 03 13:28:06 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","A014-Verify that clicking on a product image navigates to the item detail page"
"","177","A034-Retrieve a list of books as an admin","","Fri Jan 03 13:25:59 GMT 2025","passed","Fri Jan 03 13:25:59 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A034-Retrieve a list of books as an admin"
"","123","Valid login with user credentials","","Fri Jan 03 13:26:33 GMT 2025","passed","Fri Jan 03 13:26:33 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","4736","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page","","Fri Jan 03 13:26:16 GMT 2025","passed","Fri Jan 03 13:26:21 GMT 2025","","Add to Cart Feature in inventory page","Add to Cart Feature in inventory page","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page"
"","440","A039-Successfully updating a book's title and author","","Fri Jan 03 13:28:36 GMT 2025","failed","Fri Jan 03 13:28:37 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A039-Successfully updating a book's title and author"
"","447","A029-Admin Adding book with missing data","","Fri Jan 03 13:26:11 GMT 2025","failed","Fri Jan 03 13:26:11 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A029-Admin Adding book with missing data"
"","1413","A019-Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 13:28:31 GMT 2025","passed","Fri Jan 03 13:28:32 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A019-Add item to cart and then remove it to test if the item is removed from cart"
"","3885","A001-user should be able to login using Valid Credentials","","Fri Jan 03 13:27:46 GMT 2025","passed","Fri Jan 03 13:27:50 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","A001-user should be able to login using Valid Credentials"
"","4310","A005-User should be able to add and remove a specific item from the cart","","Fri Jan 03 13:27:38 GMT 2025","passed","Fri Jan 03 13:27:42 GMT 2025","","sourceDemo Item Remove from Cart Feature","sourceDemo Item Remove from Cart Feature","A005-User should be able to add and remove a specific item from the cart"
