"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5370","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process.","","Fri Jan 03 17:05:40 GMT 2025","passed","Fri Jan 03 17:05:45 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process."
"","1345","A019-Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 17:07:09 GMT 2025","passed","Fri Jan 03 17:07:10 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A019-Add item to cart and then remove it to test if the item is removed from cart"
"","730","A027-Admin successfully adds a new book","","Fri Jan 03 17:03:47 GMT 2025","failed","Fri Jan 03 17:03:48 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A027-Admin successfully adds a new book"
"","3855","A009-Verify filtering by Name (A to Z)","","Fri Jan 03 17:05:17 GMT 2025","passed","Fri Jan 03 17:05:21 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A009-Verify filtering by Name (A to Z)"
"","308","Valid login with user credentials","","Fri Jan 03 17:03:42 GMT 2025","passed","Fri Jan 03 17:03:42 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","4145","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page","","Fri Jan 03 17:04:33 GMT 2025","passed","Fri Jan 03 17:04:37 GMT 2025","","Add to Cart Feature in inventory page","Add to Cart Feature in inventory page","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page"
"","4242","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page","","Fri Jan 03 17:06:57 GMT 2025","passed","Fri Jan 03 17:07:01 GMT 2025","","Remove option in the inventory page","Remove option in the inventory page","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page"
"","418","A042-Successfully delete a book by ID","","Fri Jan 03 17:04:23 GMT 2025","broken","Fri Jan 03 17:04:23 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A042-Successfully delete a book by ID"
"","226","A034-Retrieve a list of books as an admin","","Fri Jan 03 17:03:55 GMT 2025","passed","Fri Jan 03 17:03:55 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A034-Retrieve a list of books as an admin"
"","338","A028-User successfully adds a new book","","Fri Jan 03 17:03:48 GMT 2025","failed","Fri Jan 03 17:03:48 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A028-User successfully adds a new book"
"","121","A040-User is not authenticated when updating a book","","Fri Jan 03 17:04:05 GMT 2025","passed","Fri Jan 03 17:04:05 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A040-User is not authenticated when updating a book"
"","1042","Verify filtering by Price (High to Low)","","Fri Jan 03 17:05:23 GMT 2025","passed","Fri Jan 03 17:05:24 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","375","A038-User retrieves a non-existent book","","Fri Jan 03 17:04:00 GMT 2025","failed","Fri Jan 03 17:04:01 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A038-User retrieves a non-existent book"
"","168","A037-Admin retrieves a non-existent book","","Fri Jan 03 17:04:00 GMT 2025","passed","Fri Jan 03 17:04:00 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A037-Admin retrieves a non-existent book"
"","4509","A022 - User should be able to log in using valid credentials, add an item to the cart, navigate cart page and navigate back to AllItem page","","Fri Jan 03 17:06:23 GMT 2025","passed","Fri Jan 03 17:06:27 GMT 2025","","sourceDemo AllItem Navigation Feature","sourceDemo AllItem Navigation Feature","A022 - User should be able to log in using valid credentials, add an item to the cart, navigate cart page and navigate back to AllItem page"
"","5191","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 17:05:49 GMT 2025","passed","Fri Jan 03 17:05:54 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","5517","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,","","Fri Jan 03 17:06:31 GMT 2025","passed","Fri Jan 03 17:06:37 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,"
